id,value_a,value_b,value_c,value_d,value_e,category,subcategory,region,segment,date,flag,metric,score,rank,text,level1,level2,level3,value_ratio,value_sum,value_prod
1569,76.56181214670187,55.69876375979523,9.841009833437104,9.03461928036996,8.536210813520189,D,Z2,North,Government,2022-09-01,True,8.732326763807253,46.09,50,Testing FireDucks,Group3,Subgroup3,Item3,1.3745693257552354,142.1015857399342,6.9170682416065565
1570,92.06420983980559,43.23945633451195,14.181448118057558,1.4625873013273893,8.151894685759586,C,Z1,West,Education,2022-10-02,True,6.7309519065653935,52.0,93,Testing FireDucks,Group2,Subgroup1,Item5,2.1291713088983437,149.48511429237507,1.3465194421843973
1571,111.9139701943274,59.93740262867957,14.633369481430412,7.014791701861791,6.549467150036341,D,Y1,South,Consumer,2022-11-03,True,2.3970076806432763,15.66,78,Data analysis,Group3,Subgroup1,Item2,1.8671808467852669,186.4847423044374,7.850531894415757
1572,81.18565865246126,47.46913158985889,13.203583345221066,2.498719599636433,10.230153531397443,B,Z2,North,Education,2022-12-04,False,7.735494952005933,5.2,37,Machine learning,Group3,Subgroup2,Item4,1.710283207915382,141.8583735875412,2.0286019648429807
1573,104.40336898249944,45.80153004168771,10.284546436120864,0.6890004622003643,10.405231817978418,B,X2,South,Education,2022-01-05,True,0.3675431058502059,82.91,60,Another example,Group3,Subgroup3,Item2,2.2794733906809097,160.48944546030805,0.7193396948421729
1574,79.65127293064893,50.21713018484843,8.959851866856333,0.018268721169547045,2.8332978575152783,D,X1,North,Enterprise,2022-02-06,False,8.364230905341405,84.64,71,Testing FireDucks,Group3,Subgroup2,Item5,1.586137492075989,138.82825498235368,0.014551268959695156
1575,106.9964497365029,44.08853170074389,15.113394927506217,6.8081561133486534,9.512589584287843,D,Z1,Central,Consumer,2022-03-07,False,6.715727929279932,75.32,47,Data analysis,Group1,Subgroup4,Item1,2.426854458723051,166.19837636475302,7.284485333801741
1576,99.46537776553775,53.28682349496483,11.532940635516363,1.0304740457298451,11.137380748262053,B,Y2,South,Education,2022-04-08,False,30.496592572589307,77.16,36,Performance comparison,Group1,Subgroup1,Item5,1.8666036224684406,164.28514189601893,1.0249649023610106
1577,75.77302276141737,44.626374106866,9.999625455320272,0.2627527072751701,2.8093148440976794,B,Y2,South,Government,2022-05-09,False,3.8559418672805474,21.39,68,This is sample text,Group2,Subgroup2,Item3,1.6979426242420015,130.39902232360365,0.19909566868985495
1578,117.47109031685757,54.68523602818836,6.632433617454322,3.4379043814750694,10.374275789750378,D,Z2,East,Government,2022-06-10,True,0.21996529361446893,10.87,45,Another example,Group1,Subgroup3,Item4,2.1481317234564967,178.78875996250025,4.038543760969782
1579,88.98112634802926,62.16006538911476,6.434989900737328,2.1285791438309385,12.765282969564682,D,X1,South,Enterprise,2022-07-11,True,14.276019035203545,16.0,70,Performance comparison,Group2,Subgroup2,Item5,1.4314837957620827,157.57618163788135,1.8940336973900067
1580,87.84621344478428,42.806783131918266,9.090661606540305,5.885140549942659,13.354617028785798,A,X2,South,Consumer,2022-08-12,True,1.835278299717228,63.87,49,This is sample text,Group2,Subgroup3,Item2,2.0521563877871265,139.74365818324284,5.169873129028179
1581,103.00853795846415,48.69424542704829,12.32364746903175,0.567883634522786,2.0625101175200196,D,Y1,South,Consumer,2022-09-13,False,7.862817239221343,39.73,84,Another example,Group1,Subgroup4,Item1,2.115415015780197,164.02643085454417,0.5849686292273099
1582,117.22956024143073,54.613307130354215,11.924979676379513,0.7115817358283371,10.933440552453181,C,Z2,North,Education,2022-10-14,False,2.418597591772836,1.57,27,Testing FireDucks,Group2,Subgroup4,Item1,2.14653838782589,183.76784704816447,0.8341841396698989
1583,84.76267271532404,45.64142645018593,11.59953176471587,2.588476734367676,12.627089500041308,D,Y2,West,Education,2022-11-15,False,7.752843177122043,95.04,38,Performance comparison,Group1,Subgroup3,Item5,1.8571433740756527,142.00363093022585,2.194062062664381
1584,100.92519774771958,54.643205608266655,9.738849842806468,3.674099471372148,7.110163561675854,C,Y1,South,Enterprise,2022-12-16,True,8.6989068800846,23.03,60,Machine learning,Group3,Subgroup2,Item1,1.8469853044721665,165.3072531987927,3.7080921569302605
1585,106.4322475049586,55.5539886065174,14.503932236966167,8.69186851151088,8.847166278753294,A,X2,West,Government,2022-01-17,False,10.83849139425136,0.43,71,This is sample text,Group1,Subgroup1,Item3,1.9158344913594978,176.49016834844215,9.25095100697682
1586,110.39658410894717,60.83261776294304,15.767681769439772,4.404921894101253,5.550153499871931,A,Z1,South,Government,2022-02-18,True,4.668052077360286,38.41,87,Performance comparison,Group3,Subgroup3,Item5,1.8147597155714816,186.99688364133,4.862883303754918
1587,102.64662332915837,43.94009953915088,5.467698098772673,11.644514190717985,6.094369034580983,A,X1,Central,Enterprise,2022-03-19,False,0.6305043937359636,21.3,41,Another example,Group2,Subgroup2,Item5,2.336058051887198,152.05442096708194,11.952700619856685
1588,94.49458241375017,40.57224759769525,7.17497349655753,1.2280184888241061,8.34500770716883,D,Z2,West,Education,2022-04-20,False,9.085767359418986,36.9,80,Performance comparison,Group3,Subgroup3,Item4,2.329044803007611,142.24180350800293,1.1604109429779843
1589,87.5861466902692,46.92422610436256,21.864818643660207,4.534419525621159,4.047950507134784,A,X2,East,Government,2022-05-21,False,19.989235845119055,93.84,65,Another example,Group1,Subgroup3,Item2,1.8665442983645988,156.37519143829198,3.9715233372627567
1590,101.29215824569562,40.322476604529,8.823589349640855,5.3245107185402984,6.803353109381862,A,Y2,South,Enterprise,2022-06-22,False,7.45381722463148,62.1,31,Machine learning,Group3,Subgroup3,Item4,2.512052006109132,150.43822419986546,5.393311822832864
1591,83.9179148202159,55.64498204047497,8.94073297994788,6.469579677465389,5.989390299128688,C,Y2,Central,Education,2022-07-23,False,2.880144356666172,64.58,44,Performance comparison,Group3,Subgroup1,Item2,1.5080949214643613,148.50362984063875,5.429136362961404
1592,56.17974274758089,38.38248699823589,6.373925109066415,22.39299527445421,5.216668863246481,D,X1,West,Consumer,2022-08-24,False,5.335263079288976,88.36,19,Machine learning,Group1,Subgroup4,Item2,1.4636816720647359,100.9361548548832,12.580327138666322
1593,106.54839706236501,73.33016418252689,14.67315529804966,3.1558768381205597,8.132852247084594,A,Z1,Central,Education,2022-09-25,True,7.7706420653614945,11.36,31,Another example,Group3,Subgroup2,Item4,1.4529954794203688,194.55171654294156,3.362536184279904
1594,113.55902261629294,62.9592786157375,24.383324000121927,2.3047800522390953,13.506842990459402,C,X2,East,Government,2022-10-26,False,0.9174576694811193,10.02,91,Performance comparison,Group1,Subgroup1,Item2,1.8036900217580853,200.90162523215236,2.617285700778002
1595,64.55601346687243,50.12575769600314,6.382042254049902,9.559702174551575,5.267045917006658,C,Y2,East,Enterprise,2022-11-27,False,8.395274712330327,85.53,78,Performance comparison,Group3,Subgroup1,Item3,1.287881050265299,121.06381341692548,6.171362623196411
1596,84.85403942935093,58.67394492997976,15.090790520181887,0.9727252313952841,10.382756234514826,D,Z2,East,Enterprise,2022-12-28,False,1.1574570053720015,15.92,29,Performance comparison,Group1,Subgroup2,Item4,1.4461962550943854,158.61877487951259,0.8253966513873995
1597,109.28731391507796,33.631981356892084,5.952852275222528,0.18865522215928582,5.415606321320442,B,Y2,East,Government,2022-01-01,True,1.9583950486489474,73.4,24,Another example,Group2,Subgroup3,Item2,3.2495056641282924,148.87214754719258,0.20617622485840642
1598,130.8624320456755,75.23373331399557,14.083156845872022,2.931240726934292,3.914696024785951,B,Z1,Central,Enterprise,2022-02-02,False,4.992711784379866,20.89,30,Another example,Group2,Subgroup4,Item1,1.7394116479572792,220.1793222055431,3.8358929043795524
1599,100.31190561513112,44.09785387799511,6.015269059826999,1.4198173387791164,16.942158886611132,D,Y2,West,Enterprise,2022-03-03,False,16.061862549892474,47.5,34,Another example,Group3,Subgroup3,Item4,2.274757086652394,150.42502855295322,1.424245828783374
1600,89.07995588156298,48.79502586100641,3.3441846389172833,2.5252566461554293,10.015168331461856,B,Y2,East,Enterprise,2022-04-04,False,17.36143297589925,38.54,56,This is sample text,Group1,Subgroup4,Item5,1.8255950132152607,141.21916638148667,2.2494975062914935
1601,97.2565533834274,31.440667128115635,21.747789326963144,21.373332718175767,3.32386100735126,A,Y1,Central,Consumer,2022-05-05,False,3.3216000663757543,10.35,55,Performance comparison,Group1,Subgroup3,Item5,3.093336187400944,150.44500983850617,20.78696674487017
1602,120.62314628722277,54.86287304740895,7.598080291831276,2.142299084577097,10.007116801722445,A,X1,Central,Enterprise,2022-06-06,True,7.721080240314791,67.14,98,Another example,Group2,Subgroup2,Item1,2.198629776150951,183.084099626463,2.584108558699266
1603,90.31053731313197,38.93655842922891,4.515745688947417,6.154420233000346,4.404610917060962,D,Z2,West,Education,2022-07-07,False,0.9837386986736636,85.47,71,Machine learning,Group3,Subgroup2,Item5,2.3194278322589916,133.76284143130832,5.5580899809307205
1604,88.01211990024619,51.01655761566029,10.288941734481147,1.44109114579362,14.78999982668573,B,Y1,Central,Enterprise,2022-08-08,False,60.776641722962204,9.94,96,Testing FireDucks,Group2,Subgroup2,Item1,1.7251677497195452,149.31761925038762,1.2683348671077124
1605,92.75884716726951,44.55725567075462,12.40373644049115,1.8078842919008422,5.33212435440185,A,Y2,North,Education,2022-09-09,False,10.611780495114058,35.76,35,Testing FireDucks,Group3,Subgroup2,Item1,2.0817899525206225,149.71983927851528,1.6769726272853749
1606,85.70007087611931,39.222560650696565,15.372220699146387,1.39298528869193,12.82192808398615,B,Z1,West,Education,2022-10-10,True,2.5385181209388037,2.84,66,This is sample text,Group3,Subgroup1,Item2,2.184968789756906,140.29485222596227,1.1937893797028993
1607,101.84005473992194,41.95638498237383,8.605963523130075,4.245040095343683,4.71315286311105,C,Z2,Central,Consumer,2022-11-11,False,22.99655308666523,23.59,31,Performance comparison,Group2,Subgroup2,Item3,2.4272838277822473,152.40240324542583,4.323151156829641
1608,124.3701768770434,52.25788034085521,8.369155557962603,1.2816185373887081,9.03937201352831,C,X1,South,Government,2022-12-12,True,4.30402752199576,26.04,57,Performance comparison,Group3,Subgroup1,Item1,2.3799315254624056,184.99721277586124,1.593951241839313
1609,104.84618909674043,37.18509027131176,7.646662596167558,6.335700932397529,15.60179615046749,D,X2,South,Enterprise,2022-01-13,True,3.219310534296525,81.71,38,Data analysis,Group2,Subgroup2,Item1,2.819576027159173,149.67794196421974,6.64274098018546
1610,96.21469746810568,42.51188328976423,9.832322392093683,5.701457604679679,5.924361978431874,C,X2,East,Enterprise,2022-02-14,True,3.530148410436939,75.21,90,Testing FireDucks,Group3,Subgroup2,Item4,2.263242416533255,148.55890314996358,5.485640185614858
1611,95.62283096626683,56.63273381264478,13.01579183968738,2.7345933577475727,2.913787988063938,C,Z1,West,Education,2022-03-15,True,6.655877162283935,83.15,16,Machine learning,Group3,Subgroup4,Item2,1.6884728058972225,165.271356618599,2.614895584093722
1612,76.55213786955014,76.02479874874314,11.02788404530341,0.12954899812900195,8.968189794539445,B,X2,Central,Consumer,2022-04-16,True,0.3402613709615624,8.05,40,Machine learning,Group1,Subgroup2,Item1,1.006936409296522,163.60482066359668,0.0991725276563345
1613,113.24664665720738,54.77588819553005,7.509177960653195,0.1145580502469576,4.349039517963041,C,Z2,Central,Enterprise,2022-05-17,False,10.539796959114145,13.31,52,Testing FireDucks,Group3,Subgroup2,Item3,2.0674543195531205,175.53171281339064,0.12973315038055816
1614,98.83244204480798,40.82738357822713,9.60846546806089,3.8050621949462204,11.415871799211146,D,Y1,North,Consumer,2022-06-18,True,29.51885511498918,30.41,66,Machine learning,Group1,Subgroup3,Item3,2.420739057535747,149.268291091096,3.7606358885891216
1615,97.29280129614061,46.32885829927689,5.129043218431652,9.13793318584299,9.453057392373804,C,Y2,North,Education,2022-07-19,True,16.902895284533198,74.44,39,Performance comparison,Group1,Subgroup1,Item4,2.1000474621594374,148.75070281384916,8.890551177076311
1616,147.8966135176729,50.315890061525785,8.720218137921634,4.5673943365663145,6.52090218690125,A,X2,East,Consumer,2022-08-20,True,16.663982091503126,2.5,8,Another example,Group3,Subgroup1,Item2,2.9393619657095673,206.93272171712033,6.7550215497795625
1617,104.48129362548529,46.50575049364293,8.172587895107903,2.860407352432614,11.058917915401068,D,Z2,West,Consumer,2022-09-21,True,14.874777523873291,14.88,56,Data analysis,Group3,Subgroup2,Item4,2.2466317071857014,159.15963201423614,2.9885906047800894
1618,88.72313424857224,59.03058166736933,15.427573484620822,10.69039112678243,5.220170920594769,D,Z2,East,Government,2022-10-22,False,4.412389715048802,49.77,75,Another example,Group2,Subgroup3,Item5,1.5030028799058273,163.18128940056238,9.484850071112628
1619,93.60463605691685,52.17473483014224,10.295850590839839,1.096974487939481,15.777690812500742,D,Z2,North,Government,2022-11-23,True,2.1125393460517223,2.4,72,Another example,Group3,Subgroup1,Item2,1.7940605996686319,156.07522147789894,1.0268189770729783
1620,117.22668563795132,59.0785238490987,8.775738394889032,2.2269408879467467,6.526918863377298,C,Z2,North,Education,2022-12-24,True,3.7738907786625253,10.36,61,Performance comparison,Group2,Subgroup2,Item4,1.9842521105872168,185.08094788193907,2.6105689940563344
1621,101.69905615806647,46.85556209702371,9.3297772026923,4.165604423287228,11.998169072248485,C,Y1,West,Education,2022-01-25,False,1.8970265144838852,31.87,26,This is sample text,Group3,Subgroup1,Item2,2.1704799090336055,157.8843954577825,4.236380381761778
1622,78.4258303252395,63.25500219721256,8.717894390989864,1.7242222137216834,5.469060294605464,D,X1,East,Education,2022-02-26,False,19.03371053448617,23.92,83,Machine learning,Group2,Subgroup4,Item1,1.239836022465516,150.39872691344195,1.3522355877634558
1623,113.78843401862805,48.335144157184544,5.627527507099197,30.401439153916087,11.201131479778804,B,Z1,North,Education,2022-03-27,False,5.465054960327168,36.09,92,Performance comparison,Group2,Subgroup3,Item5,2.354155263271611,167.7511056829118,34.59332153236716
1624,89.97783871691509,40.288101308620085,12.907972009434332,3.0103288920940328,1.7898929878466006,D,Z2,Central,Consumer,2022-04-28,True,16.7115172130299,75.57,4,Another example,Group1,Subgroup1,Item2,2.2333601186031404,143.1739120349695,2.7086288753770655
1625,128.09946664326318,71.77320381042222,2.72809130938707,0.2655390314696441,5.918549744051303,A,X1,South,Education,2022-05-01,True,3.429232575977823,21.73,75,Machine learning,Group1,Subgroup1,Item2,1.784781225338889,202.60076176307248,0.3401540830423009
1626,116.20072098571973,31.750222530388832,7.567016607023831,0.9684299527371837,3.1223684892893004,A,X1,North,Consumer,2022-06-02,True,1.5519544615846959,62.58,98,Performance comparison,Group2,Subgroup2,Item5,3.659839576699076,155.5179601231324,1.1253225873222723
1627,93.29017156511873,42.612612746950724,6.562475907934962,3.8015750380706286,7.746344933937305,A,Y1,East,Government,2022-07-03,False,20.44709445308377,88.09,75,Performance comparison,Group3,Subgroup4,Item1,2.189261947374827,142.4652602200044,3.5464958751928166
1628,119.2152454260267,43.72972148169605,7.648324344569754,3.9931629610359693,7.5572528433424395,A,Z2,North,Education,2022-08-04,False,16.04039255366325,30.46,66,Machine learning,Group2,Subgroup1,Item3,2.7261835060149333,170.5932912522925,4.760459024260226
1629,101.01783265791104,75.08306273056563,3.0642338080330362,20.721120764334348,6.668872252521549,D,Z2,Central,Government,2022-09-05,True,8.122383039986085,4.94,7,This is sample text,Group2,Subgroup4,Item5,1.3454143848714846,179.1651291965097,20.93202709855893
1630,112.79160512683329,68.06858884146511,12.778385310743719,4.581033907318805,19.930342232583776,D,X2,South,Enterprise,2022-10-06,True,1.3156172857951316,63.13,11,Data analysis,Group1,Subgroup2,Item5,1.6570286977673379,193.63857927904212,5.1670216754693685
1631,107.27099225941713,64.93928143642198,8.81240863927973,5.4924712835590395,5.289930824745753,D,Y1,South,Enterprise,2022-11-07,False,4.099813487225808,71.67,92,Machine learning,Group2,Subgroup3,Item4,1.6518660183272815,181.02268233511884,5.8918284454373255
1632,87.3046501751369,46.693413376236684,9.394297271481943,1.2022291936655298,12.512656307962297,D,X2,Central,Consumer,2022-12-08,False,0.5926972685620693,47.65,64,Data analysis,Group2,Subgroup4,Item1,1.8697423011607923,143.39236082285552,1.04960199183306
1633,90.34675251523807,74.26178003841775,12.450726016946874,0.565087005960906,7.701987913290389,D,Y2,East,Government,2022-01-09,True,22.847400716294572,42.8,6,Another example,Group1,Subgroup3,Item1,1.2165982618313094,177.0592585706027,0.5105377587712683
1634,115.44941226371742,53.68352003840971,12.047196055438535,4.606642100572953,6.385008102560165,B,Z1,Central,Government,2022-02-10,False,2.747785788577464,74.63,83,Data analysis,Group1,Subgroup3,Item1,2.1505559281715354,181.18012835756568,5.318341230204441
1635,94.97837001840189,59.772633703031225,11.657364608558634,10.007959166630897,4.769552884607567,B,Y2,Central,Enterprise,2022-03-11,False,7.408159899009576,41.65,36,Another example,Group3,Subgroup1,Item4,1.5889942292033434,166.40836832999173,9.505396488573263
1636,93.94527305137005,51.79695381106207,9.465200420372335,4.426055624841253,10.017457603449744,B,Z2,West,Education,2022-04-12,True,28.448591587639708,0.48,53,Testing FireDucks,Group2,Subgroup2,Item5,1.8137219689414734,155.20742728280445,4.158070042162638
1637,85.6731613097597,49.505334286767486,15.005534902128025,2.92400459705987,6.371675095352849,D,X2,West,Consumer,2022-05-13,True,9.75835003208921,88.99,32,This is sample text,Group3,Subgroup3,Item1,1.7305844419408292,150.18403049865523,2.505087175143892
1638,106.35398598390192,47.48221326073621,6.460480526694516,4.316198781262873,12.94686184362439,C,X2,West,Education,2022-06-14,True,9.756432245739191,25.32,35,Machine learning,Group3,Subgroup2,Item1,2.2398700203776665,160.29667977133263,4.590449446861662
1639,130.93787378864718,47.90360006580838,8.779601008440354,3.1628158894725997,18.592074764962202,D,X1,South,Government,2022-07-15,True,17.888458668364603,60.84,27,Data analysis,Group1,Subgroup4,Item1,2.7333618686021315,187.6210748628959,4.141323877524911
1640,83.9870062861859,56.084916486780784,7.740253644559134,0.7650658286317091,5.0758885445228055,A,X2,South,Government,2022-08-16,False,11.822818963110224,55.47,88,Machine learning,Group2,Subgroup1,Item3,1.4974972157796052,147.81217641752582,0.6425558855863739
1641,100.36329185009137,53.67199798775388,7.928589185370365,6.758197687679814,3.711265846527284,D,X1,North,Government,2022-09-17,False,6.650686013632992,51.32,49,Another example,Group3,Subgroup1,Item1,1.869937688419776,161.9638790232156,6.782749669092219
1642,121.18330833123144,49.68528629796316,6.0720469225353995,3.807538725668188,6.157049948890506,A,Z2,West,Consumer,2022-10-18,False,1.3032439569768748,24.64,87,This is sample text,Group1,Subgroup1,Item2,2.439018014397541,176.94064155173,4.614101393757521
1643,98.80537913131427,65.09523992698854,13.635351259435037,2.5484886009268743,7.933747986249492,B,X1,East,Consumer,2022-11-19,True,6.865002401951724,74.03,12,Another example,Group2,Subgroup1,Item3,1.5178587442359126,177.53597031773785,2.5180438242641245
1644,106.78557694374601,20.332469312592693,12.201491349395253,4.100796515594583,5.9837869636956516,A,Z1,East,Government,2022-12-20,True,2.0082501819168903,24.61,10,This is sample text,Group2,Subgroup4,Item3,5.251972856912639,139.31953760573396,4.3790592184667085
1645,84.0640970777968,55.09887247921195,8.665491122006536,1.3802628201314993,18.767632854834897,D,X2,West,Consumer,2022-01-21,False,6.769845029742429,93.9,58,Performance comparison,Group3,Subgroup3,Item1,1.5256954143573997,147.82846067901528,1.1603054770440793
1646,106.42460645811472,57.177387066589795,11.346892645132844,2.792711831659214,12.290261960986706,C,Z2,South,Education,2022-02-22,False,0.2219309500986327,56.02,71,Machine learning,Group1,Subgroup3,Item4,1.8613058748937015,174.94888616983735,2.972132576352526
1647,97.19283602493176,61.46962868255169,14.006536577119247,4.870197789620706,18.399843889887325,A,Y2,Central,Enterprise,2022-03-23,False,4.346279697924842,77.0,61,Testing FireDucks,Group1,Subgroup3,Item5,1.581152157708091,172.6690012846027,4.733483351755904
1648,114.78594993519795,49.351285589466386,17.97095648948072,1.282167659243632,6.835140954229902,C,Y1,South,Enterprise,2022-04-24,True,0.5688329512088862,74.45,62,Machine learning,Group2,Subgroup2,Item4,2.3258958417022075,182.10819201414506,1.4717483274246947
1649,117.81079077347127,52.07920067383957,4.882486415863879,6.911413785161983,6.028065335677959,D,X1,North,Enterprise,2022-05-25,False,1.5738089862812552,96.83,71,Machine learning,Group1,Subgroup2,Item4,2.2621466775439583,174.77247786317471,8.142391233926034
1650,138.8434546302792,59.85948383314721,8.928245260764799,3.680387311623094,7.233065823743841,D,Z2,West,Consumer,2022-06-26,False,11.87130066852868,53.22,14,Testing FireDucks,Group3,Subgroup3,Item5,2.3194896738049486,207.63118372419123,5.109976887231963
1651,108.69449759820364,64.9116640428018,15.770664741021688,9.891892811149251,8.601683375024164,A,Y1,South,Enterprise,2022-07-27,False,37.42639306105434,5.5,18,Data analysis,Group3,Subgroup4,Item3,1.6744987083759257,189.3768263820271,10.751943194031501
1652,104.8869447487325,46.99464014821232,22.42118863581699,9.394324068681662,11.632167293979375,A,X1,Central,Government,2022-08-28,True,8.317874306531142,8.81,37,This is sample text,Group3,Subgroup2,Item3,2.2318916458970355,174.30277353276182,9.853419495435014
1653,102.91576452366004,52.669757831275604,10.89678126579994,3.4112047882332246,14.592766172916182,B,Y2,North,Government,2022-09-01,False,1.8572636538820348,35.77,21,This is sample text,Group3,Subgroup4,Item4,1.953982109683217,166.4823036207356,3.5106674872779218
1654,94.70250560783967,66.78573964348757,13.464680739711724,1.0874578360062541,7.887282193809794,C,X1,South,Consumer,2022-10-02,True,4.72333851452513,36.03,17,Machine learning,Group2,Subgroup4,Item5,1.4180048931609657,174.95292599103897,1.0298498181267148
1655,105.07725765192536,28.759729241211488,2.13243878985603,6.671200727123766,5.842381889899716,A,Z1,West,Enterprise,2022-11-03,False,2.67038641049784,21.73,78,Another example,Group2,Subgroup1,Item3,3.6536247184606334,135.96942568299286,7.0099147765169585
1656,95.56897884791456,43.09987400185415,11.1543555113996,2.71225346094473,6.196512757797196,D,X1,Central,Consumer,2022-12-04,True,0.4902242891657901,92.58,38,Performance comparison,Group2,Subgroup4,Item1,2.217384181768216,149.82320836116833,2.5920729363921
1657,102.52691464404421,64.65835978602964,8.521387246112443,4.514744203411936,10.92635219813737,A,X2,South,Education,2022-01-05,False,24.426126505888327,47.31,51,Data analysis,Group2,Subgroup4,Item2,1.585671442692498,175.7066616761863,4.628827935829089
1658,119.7639630341194,60.92537833608303,12.880140128917937,0.5673290985215316,9.15591144699858,D,Z1,West,Education,2022-02-06,True,7.812187953131961,90.26,13,Another example,Group2,Subgroup3,Item2,1.9657483680029813,193.56948149912037,0.6794558118351298
1659,84.90186152080538,55.22445210926694,18.465492591007337,4.9927125801695045,8.163907276718133,B,X1,West,Education,2022-03-07,True,1.6120045507927205,5.51,58,Another example,Group2,Subgroup3,Item5,1.5373961764766593,158.59180622107968,4.238905920947342
1660,117.09817841693568,45.514031268908795,9.420024147541914,2.338435483961578,4.760432499664919,C,X1,South,Consumer,2022-04-08,False,13.693290478146134,34.82,8,Performance comparison,Group2,Subgroup3,Item3,2.5727929421388547,172.03223383338639,2.7382653551742617
1661,119.75672601009798,41.181815010145804,9.210073351946427,2.033752792616977,14.432926601003702,C,Y1,South,Education,2022-05-09,False,1.878794644767131,35.96,7,Data analysis,Group3,Subgroup1,Item4,2.9080001933036215,170.1486143721902,2.4355557595770296
1662,98.22897209513381,44.08784380757626,7.196693572032557,19.539054140031837,12.323866767936067,B,X1,South,Education,2022-06-10,True,2.3132998602025765,3.77,60,Performance comparison,Group3,Subgroup2,Item1,2.228028490661947,149.51350947474262,19.19301203886496
1663,68.17217651487108,65.48008220818693,2.789588677344646,2.8319616084691375,3.8931443041689713,A,Z2,Central,Consumer,2022-07-11,True,9.20173551625082,64.75,50,Performance comparison,Group2,Subgroup3,Item4,1.0411131784796013,136.44184740040268,1.9306098665589628
1664,90.88267019358351,43.715573108446534,7.470841446859451,5.66661463617927,6.766821392420212,C,Z2,South,Government,2022-08-12,False,5.559250564184318,14.2,76,Another example,Group2,Subgroup4,Item4,2.0789541056256575,142.06908474888948,5.149970690940138
1665,119.45491819841664,51.01422964239658,4.706795954209592,4.940646307763725,8.838407947848982,B,Z1,East,Consumer,2022-09-13,False,22.51197304030512,34.67,40,Performance comparison,Group2,Subgroup4,Item2,2.341599962123917,175.1759437950228,5.901845005412249
1666,99.65697906551677,42.46292355138254,4.962567475853994,0.5507685393883589,7.7830372211608445,B,Z2,South,Government,2022-10-14,True,9.080974390303194,98.1,97,Another example,Group3,Subgroup4,Item5,2.346917516052002,147.0824700927533,0.5488792879977092
1667,85.01046651557634,58.427740300990266,11.240020111873479,6.890193407367978,7.121507936233092,B,X1,North,Education,2022-11-15,False,2.0143920197299643,93.01,2,Another example,Group1,Subgroup3,Item2,1.454967556123945,154.6782269284401,5.857385559429003
1668,92.42837618157674,44.61273719653559,5.319733818766726,1.9515959694605713,11.264113632213855,B,Y1,East,Consumer,2022-12-16,False,6.4379729829297405,26.14,17,Performance comparison,Group2,Subgroup2,Item5,2.071793438147397,142.36084719687906,1.8038284641975064
1669,112.60930039756829,49.02406109845586,9.789938115007292,8.020748329371784,2.3673845720058653,B,Y2,North,Enterprise,2022-01-17,False,12.973059756893882,31.5,29,Testing FireDucks,Group2,Subgroup2,Item2,2.297021051997571,171.42329961103144,9.032108580355212
1670,108.20100352302069,33.16617866957174,21.234649720309204,4.6778874396200765,7.9846279591131095,D,Y1,North,Government,2022-02-18,True,9.165684052895942,54.03,21,This is sample text,Group2,Subgroup2,Item4,3.262389815872563,162.60183191290162,5.061521153346261
1671,96.41601851245458,33.8663176379506,7.910687956578407,1.906971907318209,5.514142522931018,A,Y1,West,Consumer,2022-03-19,False,3.8743328447857293,28.59,11,Machine learning,Group1,Subgroup3,Item5,2.8469590211488116,138.1930241069836,1.8386263871872328
1672,94.49763382277969,50.076731933215065,4.975862227271913,2.2025578186295207,2.9734531329243685,C,X1,Central,Enterprise,2022-04-20,False,4.884705436764158,72.57,96,Performance comparison,Group3,Subgroup4,Item4,1.8870567262417735,149.55022798326667,2.0813650221835287
1673,94.12362776434267,36.74842844802238,18.911223328918066,6.5746590647843774,7.907449871519397,B,Y2,East,Consumer,2022-05-21,False,10.95485643904887,56.71,82,This is sample text,Group1,Subgroup2,Item5,2.5612966795974086,149.78327954128312,6.188307624912261
1674,86.16384723252246,71.05086639334502,5.968568131531144,3.993197581449188,4.335665631903102,D,Z2,East,Enterprise,2022-06-22,True,7.318760814447711,47.26,32,Another example,Group1,Subgroup1,Item2,1.2127064961531981,163.18328175739865,3.44069266377266
1675,124.23063534204162,29.384768878877505,7.612003965441898,5.518391104378173,5.465421742234876,A,Z1,West,Government,2022-07-23,False,0.7661702643800063,95.74,47,This is sample text,Group2,Subgroup4,Item2,4.2277220506349344,161.227408186361,6.855532329627712
1676,95.1651929618299,41.99824701335896,14.58414556575539,0.8617669487677067,8.409897811586095,A,Z2,North,Government,2022-08-24,True,7.955548591539352,21.75,55,Testing FireDucks,Group3,Subgroup1,Item2,2.265932502648489,151.74758554094424,0.8201021796760618
1677,118.25737781238244,50.16700867267551,5.533141436851749,7.731767996076112,19.074925531743816,D,Z1,Central,Consumer,2022-09-25,False,6.0657289677125,85.86,25,Testing FireDucks,Group2,Subgroup3,Item5,2.3572738527021992,173.95752792190967,9.143386090696598
1678,122.81974077883677,46.34867062204216,7.306842433147889,1.9311905772525797,10.736947307020245,B,Z2,Central,Education,2022-10-26,False,16.870260768314466,72.72,99,This is sample text,Group2,Subgroup4,Item3,2.6499085978191372,176.47525383402683,2.37188326092694
1679,114.9746634722194,38.95854543336081,5.381491076329028,4.836095032311818,5.726944425657687,C,X2,West,Consumer,2022-11-27,True,1.191615127789045,20.12,55,Another example,Group3,Subgroup4,Item1,2.9512052411937537,159.31469998190926,5.5602839885972335
